0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23262.21,0.0,0.0,22672.76,22587.33973840666,0.0,0.0,0.0,0.0,0.0,0.0,21666.76,0.0,0.0,0.0,21050.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23281.74,0.0,23056.50252080856,22954.76,0.0,0.0,22441.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21637.25,0.0,0.0,0.0,21337.76,0.0,0.0,21120.42,0.0,0.0,0.0,20735.42,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23417.23,23033.59,0.0,0.0,0.0,0.0,0.0,0.0,22368.52131093936,0.0,0.0,0.0,0.0,21980.25,0.0,0.0,0.0,21670.50252080856,0.0,0.0,0.0,0.0,0.0
23519.76,23439.76,0.0,23319.76,0.0,0.0,0.0,22935.89,22751.23,22507.511652794292,22436.08,22264.25,22109.42,21880.25,0.0,21636.42,0.0,0.0,0.0,0.0,0.0,21207.42,21054.59,20937.42,20942.056979785968,20843.76,20739.444485731274,0.0,0.0,20432.08,20328.76,20234.25,20087.59,0.0,19657.76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24032.59,23964.685873959574,23653.547601070153,0.0,0.0,0.0,0.0,0.0,0.0,23088.76,23077.5017627824,0.0,0.0,0.0,0.0,22486.76,22379.08,0.0,0.0,0.0,0.0,21812.630514268727,0.0,0.0
0.0,0.0,0.0,24197.0,0.0,0.0,0.0,0.0,23500.76,23445.59,0.0,23206.42,0.0,22839.25,0.0,22487.828695005945,0.0,22261.828695005945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21592.689158739595,0.0,21434.586697384068,21329.91,21111.59,0.0,20968.91,20549.76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25036.85,24199.23,23957.91,23751.42,0.0,23421.42,0.0,0.0,0.0,23157.59,0.0,22931.59,0.0,0.0,22838.25,22675.394973246137,22503.76,22377.25,0.0,22097.57,21728.06
25240.0,0.0,0.0,24956.91,0.0,24731.492746730084,0.0,0.0,24460.04,24160.08,24051.42,23909.258858501784,23753.08,23541.511652794292,23356.279681926277,23219.444485731274,0.0,0.0,0.0,0.0,0.0,0.0,22654.60903686088,0.0,0.0,0.0,0.0,0.0,0.0,21979.76,0.0,21751.76,21664.08,0.0,21072.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25270.76,0.0,0.0,0.0,25030.74,24877.74,0.0,0.0,0.0,24230.42,0.0,23895.91541022592,0.0,0.0,23600.76,23397.59,0.0,0.0,0.0,23091.59,22942.258858501784,22843.76,22735.76,22318.42
0.0,26100.57,25921.59,25859.42,0.0,0.0,0.0,25379.59,25320.59,0.0,25122.42,25004.55,24720.25,24530.10751486326,0.0,24295.76,24275.0825,0.0,0.0,0.0,0.0,23860.279681926277,0.0,0.0,0.0,23519.91,23436.752892390014,0.0,0.0,0.0,22965.89,22737.76,22636.76,22508.76,22134.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26162.42,26137.630514268727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26199.76,0.0,0.0,0.0,0.0,0.0,25620.547601070153,0.0,25335.74,25162.42,25056.33973840666,24870.4,24736.4,24496.72,24272.59,24152.76,24009.59,23951.76994054697,23848.74,23811.76,0.0,23697.76,23609.366447681332,0.0,23376.59,23318.76,0.0,23116.59,0.0,22895.59,22679.08,0.0,22447.08,22295.25,21874.91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,26321.0,0.0,25841.59,25761.57,25609.42,25527.912366230677,25272.59,0.0,0.0,0.0,25098.586697384068,24992.689158739595,0.0,24874.76,0.0,24677.76,0.0,0.0,24368.42,24173.59,0.0,0.0,23907.76,23847.42,23604.42,23527.59,23430.76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26817.23,26685.4,26467.91,0.0,0.0,26148.42,0.0,0.0,0.0,25945.75758917955,25804.42,25702.42,0.0,25504.42,0.0,0.0,0.0,0.0,24955.59,24802.42,0.0,24624.59,24501.76,0.0
0.0,26843.824399524376,0.0,26641.59,0.0,0.0,26456.50252080856,26272.06,26127.91,25899.59,25810.74,25631.08,25512.08,25284.08,25094.25,24997.32326099881,0.0,0.0,24660.76,24617.76,0.0,24374.76994054697,0.0,24069.76,24054.76,24007.25,0.0,0.0,0.0,0.0,23414.59,0.0,23121.59,22987.76,22599.25
27182.0,27098.75050237812,0.0,0.0,0.0,0.0,0.0,26612.91,0.0,26267.76,26165.25,26027.25,25914.08,25716.42,0.0,25546.76,0.0,0.0,0.0,0.0,25116.76,0.0,24943.42,0.0,0.0,0.0,0.0,0.0,24251.76,24132.76,23983.469753269917,0.0,0.0,0.0,23260.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27218.59,27107.76,26884.25,26535.25,0.0,26111.76,26022.04,25326.23,24593.60903686088,24423.89,24152.4,0.0,23700.91,0.0,23256.75429250892,22871.50252080856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27599.91,27503.06,27041.59,26826.45,25487.06,25105.68,24589.89,24233.74,24033.74,23525.25
0.0,0.0,0.0,0.0,0.0,0.0,28496.59,0.0,27957.25,27798.4,27376.08,0.0,0.0,0.0,27223.34,0.0,26441.91,0.0,0.0,0.0,0.0,0.0,26115.42,0.0,0.0,25772.23,25548.59,0.0,25313.25,25259.76,25112.57,25019.25,24948.76,0.0,24382.06
0.0,0.0,0.0,0.0,0.0,29516.76,29414.59,0.0,29270.06,29129.76,28964.76,28861.08,28798.08,28341.59,28230.85,27926.53,27721.85957193817,27599.89,27311.08,0.0,27098.08,26872.76,26820.40515160523,26715.59,26449.59,26396.25,26322.42,26199.23,25965.27844530321,25863.25,25733.4,25565.76,25511.38,25249.483733650417,24818.21
29643.42,0.0,0.0,29509.547601070153,0.0,0.0,29165.50252080856,0.0,29017.06,28481.25,28394.59,28200.4,28047.74,27742.25,27622.81053804994,0.0,27377.57,0.0,27130.394973246137,0.0,0.0,0.0,26801.76,26716.91,0.0,0.0,26353.42,26174.018263971462,26108.59,25997.675068370987,25931.76,25826.23,0.0,0.0,25056.25
29987.42,29931.584423305587,0.0,0.0,29767.08,29588.25,29467.59,29362.91,29299.57,28869.57,28775.91,28604.72,28482.72,28292.42,28040.4,0.0,27887.91,27719.30003864447,27580.91355529132,0.0,27468.25,0.0,27318.23,27076.23,26971.57,26952.30003864447,26921.59,26878.49,0.0,26458.59,0.0,26263.51,26064.57,0.0,25383.89
30563.59,0.0,30472.59,30352.74,0.0,30058.76,0.0,29899.57,29588.59,29330.42,29240.25,0.0,0.0,29025.83,28508.4,0.0,28165.73246135553,28071.42,0.0,0.0,27975.76,0.0,27899.72,27467.76,0.0,27333.25,27383.06,0.0,0.0,26963.38,26583.74,0.0,26337.59,26190.08,0.0
0.0,0.0,30729.08,0.0,0.0,0.0,0.0,30218.91,30045.74,29497.57,29422.23,29199.55,29067.7,28878.74,28768.524117122473,0.0,28478.23,0.0,28270.59,28304.680157550534,28200.59,0.0,28117.74,27746.7,27719.469931629013,27640.25,0.0,27453.38,27251.543475029728,27210.04,26988.55,26858.08,26798.00283293698,26592.74,26012.55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30806.907565398335,0.0,30530.59,30095.76,29679.4,29292.23,28976.59,28711.42,0.0,0.0,0.0,0.0,0.0,0.0,27957.005306183117,27917.218992271104,0.0,27678.912366230677,27602.10751486326,0.0,27095.218992271104,26969.10751486326,0.0
0.0,31708.02,0.0,31505.25,31375.42,31325.59,31233.25,31105.55,0.0,31028.57,30669.55,30431.21,30264.57,30229.57,29870.74,0.0,29693.57,29573.59,0.0,0.0,29363.08,29228.76,29138.483733650417,28732.370728299644,28683.76,28607.08,28372.59,28307.59,0.0,28173.21,27978.4,0.0,27910.74,27500.258858501784,26892.4
31975.0,0.0,0.0,0.0,0.0,0.0,0.0,31134.25,0.0,30846.76,30748.57,30572.57,30430.57,30201.42,0.0,0.0,0.0,0.0,0.0,29592.08,0.0,0.0,29152.59,28905.76,28792.42,28796.586697384068,28483.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32171.0,0.0,0.0,31965.584423305587,0.0,31835.584423305587,0.0,0.0,31479.492746730084,31372.4,0.0,30990.4,30766.59,30660.74,30395.91,30164.76,0.0,29854.74,29798.25,0.0,0.0,0.0,0.0,0.0,29054.59,29013.370728299644,28913.42,28703.42,0.0,28371.42,28312.25,28133.38,0.0,27727.59,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32491.42,0.0,31949.59,31769.74,0.0,31671.42,31398.42,31324.75758917955,31127.08,30937.25,30839.91,30746.91,30696.4,30542.25,30351.74,30221.25,30131.57,29843.23,29721.91,0.0,29513.59,29434.02,0.0,28690.056979785968,28163.57
