0.0,0.0,0.0,18285.584423305587,0.0,0.0,0.0,0.0,0.0,0.0,19060.76,19255.0825,19384.08,0.0,0.0,0.0,19764.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20635.341141498215,0.0,20825.91,0.0,21064.74,21162.42,21246.10751486326,21536.7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19352.520047562426,0.0,0.0,19568.76,0.0,0.0,0.0,0.0,20197.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21551.25,0.0,21978.42,0.0
0.0,0.0,0.0,0.0,0.0,19491.76,0.0,0.0,19932.59,0.0,0.0,20347.59,0.0,0.0,20610.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21586.76,21785.08,21852.76,21938.91,22008.08,0.0,22375.42,0.0
0.0,20485.57,0.0,21466.08,22492.36,22883.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,20625.547601070153,0.0,0.0,20773.54936979786,0.0,0.0,0.0,21286.76,0.0,0.0,21731.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22447.76,0.0,0.0,0.0,23078.76,0.0,0.0,23443.76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,20444.08,0.0,0.0,20715.59,20861.218992271104,0.0,21181.42,0.0,21392.258858501784,0.0,0.0,0.0,0.0,0.0,0.0,21953.843546373366,22009.279681926277,0.0,22141.59,0.0,22327.59,22406.76,22591.59,22644.08,22841.72,22964.89,23968.06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21147.74,21236.469753269917,0.0,0.0,21623.0825,21796.08,21869.76,21928.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22749.59,22825.76,0.0,22952.91541022592,0.0,0.0,23447.76,0.0,23709.36,23804.52131093936,23803.59,24099.08,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,22632.469753269917,0.0,0.0,0.0,23150.469753269917,23302.08,0.0,23516.59,0.0,23705.76,0.0,23882.586697384068,0.0,0.0,0.0,0.0,24155.25,0.0,24417.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,22167.76,0.0,22397.74,22702.96,0.0,0.0,23148.06,23218.42,23505.74,23564.511652794292,23697.42,23751.76,23889.639381688467,23929.59,23961.76,0.0,0.0,24414.59,0.0,0.0,24713.633293697978,0.0,0.0,24913.76,25378.06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,21560.76,0.0,0.0,0.0,21987.75429250892,22044.42,22499.91541022592,0.0,0.0,22726.42,22999.76,0.0,23407.59,0.0,0.0,0.0,0.0,0.0,23979.279681926277,0.0,24108.59,24172.74,24305.75758917955,24330.056979785968,24419.74,24641.91,24705.42,0.0,25034.36,0.0,0.0,25421.59,0.0
21105.76,0.0,0.0,21424.49299940547,0.0,0.0,0.0,22272.19,0.0,0.0,0.0,22389.59,22998.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23415.57,0.0,0.0,23762.59,0.0,23956.06,24088.469931629013,24406.38,24452.680157550534,24491.74,24880.62,0.0,0.0,25245.02,25695.04
0.0,22597.76,0.0,0.0,0.0,23090.689158739595,23160.59,23357.08,23576.003400713438,23776.08,0.0,0.0,24111.003400713438,24225.76,24414.056979785968,24544.639381688467,24605.59,0.0,0.0,24856.76,24899.76,0.0,0.0,25218.59,25264.76,0.0,0.0,25544.59,25714.4,25925.42,0.0,26180.49299940547,26184.74,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,22846.689158739595,22958.89,23240.42,0.0,23549.25,23732.59,23894.76,24036.00283293698,24197.08,24302.08,24388.59,24491.30003864447,24569.76,0.0,24734.76,0.0,24887.610490487514,24994.08,25049.08,25100.55,25264.57,25343.57,25660.25,25718.59,25885.87,26062.74,26128.72,26445.7,0.0
